"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Traffic Basic.nlogo"
"experiment"
"12/13/2024 22:11:59:354 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-4","4"
"[run number]","acceleration","number-of-cars","deceleration","[step]","mean [speed] of turtles"
"517","0.0025","20","0.029","300","0.13283880589080493"
"524","0.0025","20","0.029","300","0.11958990916943919"
"525","0.0025","20","0.029","300","0.11575021830802064"
"521","0.0025","20","0.029","300","0.12612892730353528"
"527","0.0025","20","0.029","300","0.13371545417818392"
"529","0.0025","20","0.029","300","0.1325000000000003"
"531","0.0025","20","0.029","300","0.13015793624655664"
"530","0.0025","20","0.029","300","0.13196411467930794"
"535","0.0025","20","0.029","300","0.12498256852662208"
"532","0.0025","20","0.029","300","0.12515595629285348"
"536","0.0025","20","0.029","300","0.12110241474926675"
"533","0.0025","20","0.029","300","0.13415649084049525"
"538","0.0025","20","0.029","300","0.13108788643348035"
"539","0.0025","20","0.029","300","0.124904423669899"
"541","0.0025","20","0.029","300","0.13499497691800894"
"540","0.0025","20","0.029","300","0.13054120872066763"
"526","0.0025","20","0.029","300","0.12467497040035094"
"534","0.0025","20","0.029","300","0.11807500000000022"
"542","0.0025","20","0.029","300","0.1260808796463289"
"544","0.0025","20","0.029","300","0.13333716267635348"
"528","0.0025","20","0.029","300","0.12839653705602053"
"543","0.0025","20","0.029","300","0.13000342623919717"
"537","0.0025","20","0.029","300","0.12827343045119982"
"546","0.0025","20","0.029","300","0.11852236093264368"
"547","0.0025","20","0.029","300","0.1342706660210065"
"548","0.0025","20","0.029","300","0.12329172175258915"
"549","0.0025","20","0.029","300","0.12266660327609943"
"552","0.0025","20","0.029","300","0.1277612422518038"
"553","0.0025","20","0.029","300","0.11404198996662088"
"550","0.0025","20","0.029","300","0.11697000486770023"
"555","0.0025","20","0.029","300","0.12141256868618418"
"554","0.0025","20","0.029","300","0.12797167544889598"
"557","0.0025","20","0.029","300","0.12078783888237161"
"559","0.0025","20","0.029","300","0.11773619069310315"
"545","0.0025","20","0.029","300","0.1214574965209737"
"558","0.0025","20","0.029","300","0.12431192432648956"
"560","0.0025","20","0.029","300","0.11848483224423992"
"561","0.0025","20","0.029","300","0.12187646600971395"
"562","0.0025","20","0.029","300","0.13616054925684182"
"551","0.0025","20","0.029","300","0.11539202887564885"
"563","0.0025","20","0.029","300","0.13016855190575483"
"556","0.0025","20","0.029","300","0.13153284541381424"
"566","0.0025","20","0.029","300","0.11552500000000028"
"564","0.0025","20","0.029","300","0.11916133981448722"
"567","0.0025","20","0.029","300","0.12761716319248656"
"565","0.0025","20","0.029","300","0.12408747463446032"
"570","0.0025","20","0.029","300","0.13144548664287306"
"569","0.0025","20","0.029","300","0.13345374119475356"
"571","0.0025","20","0.029","300","0.13948719460821365"
"572","0.0025","20","0.029","300","0.11819247041358819"
"576","0.0025","20","0.029","300","0.12547808515702177"
"579","0.0025","20","0.029","300","0.12355826756005564"
"577","0.0025","20","0.029","300","0.13346145049141384"
"580","0.0025","20","0.029","300","0.11963143875714295"
"578","0.0025","20","0.029","300","0.1320663637861543"
"582","0.0025","20","0.029","300","0.1222496529539298"
"581","0.0025","20","0.029","300","0.13321957091617406"
"573","0.0025","20","0.029","300","0.13499287012354058"
"583","0.0025","20","0.029","300","0.11893694057777224"
"575","0.0025","20","0.029","300","0.1168610082108632"
"568","0.0025","20","0.029","300","0.13257741998316835"
"584","0.0025","20","0.029","300","0.1341139987570787"
"585","0.0025","20","0.029","300","0.13221807933655397"
"587","0.0025","20","0.029","300","0.12967484417317277"
"590","0.0025","20","0.029","300","0.13446032329506113"
"589","0.0025","20","0.029","300","0.12178575799482398"
"586","0.0025","20","0.029","300","0.13214089360116832"
"574","0.0025","20","0.029","300","0.1314693465752395"
"593","0.0025","20","0.029","300","0.1232793298139033"
"588","0.0025","20","0.029","300","0.1268107231954106"
"591","0.0025","20","0.029","300","0.12306601184253552"
"592","0.0025","20","0.029","300","0.11706545662097492"
"596","0.0025","20","0.029","300","0.12313385671194155"
"595","0.0025","20","0.029","300","0.11932981528028522"
"598","0.0025","20","0.029","300","0.12529042385959788"
"599","0.0025","20","0.029","300","0.12238222751736894"
"597","0.0025","20","0.029","300","0.12033284542645521"
"600","0.0025","20","0.029","300","0.12173722137840219"
"601","0.0025","20","0.032","300","0.1077177286562863"
"603","0.0025","20","0.032","300","0.11089096132952672"
"602","0.0025","20","0.032","300","0.11838724983397404"
"606","0.0025","20","0.032","300","0.11137847647776633"
"607","0.0025","20","0.032","300","0.11600781767154258"
"608","0.0025","20","0.032","300","0.11155843476403042"
"609","0.0025","20","0.032","300","0.11666846284462881"
"610","0.0025","20","0.032","300","0.10715877030717683"
"613","0.0025","20","0.032","300","0.10665646459769496"
"594","0.0025","20","0.029","300","0.12333028163325281"
"604","0.0025","20","0.032","300","0.11329523315897791"
"611","0.0025","20","0.032","300","0.11627930250304433"
"605","0.0025","20","0.032","300","0.119103021139051"
"615","0.0025","20","0.032","300","0.12320530229495867"
"616","0.0025","20","0.032","300","0.11335721309753957"
"617","0.0025","20","0.032","300","0.110901275816024"
"618","0.0025","20","0.032","300","0.10454259932677028"
"619","0.0025","20","0.032","300","0.12109822912815475"
"620","0.0025","20","0.032","300","0.11482382748824609"
"621","0.0025","20","0.032","300","0.11565339538450961"
"622","0.0025","20","0.032","300","0.11610027600660244"
"625","0.0025","20","0.032","300","0.11017625126936573"
"626","0.0025","20","0.032","300","0.12082500000000014"
"627","0.0025","20","0.032","300","0.11297075093642643"
"623","0.0025","20","0.032","300","0.11385671274964974"
"628","0.0025","20","0.032","300","0.11549740146933962"
"630","0.0025","20","0.032","300","0.11926917285252081"
"612","0.0025","20","0.032","300","0.111193386709088"
"614","0.0025","20","0.032","300","0.10701900115351097"
"624","0.0025","20","0.032","300","0.11673625388961015"
"629","0.0025","20","0.032","300","0.10772648375573146"
"633","0.0025","20","0.032","300","0.12382098496701913"
"634","0.0025","20","0.032","300","0.11079876084697238"
"632","0.0025","20","0.032","300","0.11924712590394151"
"631","0.0025","20","0.032","300","0.10660000000000018"
"635","0.0025","20","0.032","300","0.11404696583383833"
"638","0.0025","20","0.032","300","0.12398203104812769"
"637","0.0025","20","0.032","300","0.10811741267272992"
"642","0.0025","20","0.032","300","0.11068557205113579"
"639","0.0025","20","0.032","300","0.11770906443113918"
"643","0.0025","20","0.032","300","0.1064133366934443"
"644","0.0025","20","0.032","300","0.1063478386875472"
"640","0.0025","20","0.032","300","0.10770439585650862"
"647","0.0025","20","0.032","300","0.1220915410013526"
"648","0.0025","20","0.032","300","0.11432823288097374"
"636","0.0025","20","0.032","300","0.10958012646767912"
"641","0.0025","20","0.032","300","0.12043625941674221"
"649","0.0025","20","0.032","300","0.12233981020960054"
"646","0.0025","20","0.032","300","0.12213402019834727"
"650","0.0025","20","0.032","300","0.11912718170491317"
"645","0.0025","20","0.032","300","0.10517275103755672"
"652","0.0025","20","0.032","300","0.11424656021431609"
"653","0.0025","20","0.032","300","0.12427118995681626"
"655","0.0025","20","0.032","300","0.12070000000000025"
"651","0.0025","20","0.032","300","0.1185252112624899"
"654","0.0025","20","0.032","300","0.11288059729679475"
"656","0.0025","20","0.032","300","0.11062845176500372"
"659","0.0025","20","0.032","300","0.1109116563893745"
"663","0.0025","20","0.032","300","0.11608772153358533"
"660","0.0025","20","0.032","300","0.11498366174672674"
"662","0.0025","20","0.032","300","0.12612273938565638"
"664","0.0025","20","0.032","300","0.10273855647763117"
"665","0.0025","20","0.032","300","0.12209293021174092"
"657","0.0025","20","0.032","300","0.10710479510006625"
"668","0.0025","20","0.032","300","0.10590688818688507"
"658","0.0025","20","0.032","300","0.1140893140123898"
"666","0.0025","20","0.032","300","0.12405824450601159"
"669","0.0025","20","0.032","300","0.10914544632839687"
"667","0.0025","20","0.032","300","0.11690000000000027"
"671","0.0025","20","0.032","300","0.12197096689181734"
"672","0.0025","20","0.032","300","0.11851084311860553"
"673","0.0025","20","0.032","300","0.11151563652843466"
"674","0.0025","20","0.032","300","0.12264311622901007"
"670","0.0025","20","0.032","300","0.11682292040889604"
"676","0.0025","20","0.032","300","0.1159448871412849"
"679","0.0025","20","0.032","300","0.11555466335966107"
"681","0.0025","20","0.032","300","0.10683304957036496"
"675","0.0025","20","0.032","300","0.10880000000000023"
"683","0.0025","20","0.032","300","0.11412500000000017"
"677","0.0025","20","0.032","300","0.11726120224166629"
"661","0.0025","20","0.032","300","0.12354755235436096"
"684","0.0025","20","0.032","300","0.11177500000000029"
"680","0.0025","20","0.032","300","0.11899801221425363"
"682","0.0025","20","0.032","300","0.10926088776722306"
"678","0.0025","20","0.032","300","0.10760929402004275"
"686","0.0025","20","0.032","300","0.1199384964861212"
"685","0.0025","20","0.032","300","0.11576599104026239"
"688","0.0025","20","0.032","300","0.11199388041117816"
"687","0.0025","20","0.032","300","0.11385904945953348"
"690","0.0025","20","0.032","300","0.11251100391661972"
"695","0.0025","20","0.032","300","0.10838501101934461"
"693","0.0025","20","0.032","300","0.11350786669613941"
"691","0.0025","20","0.032","300","0.1127007237774151"
"694","0.0025","20","0.032","300","0.12131788368081173"
"697","0.0025","20","0.032","300","0.11261574690440537"
"699","0.0025","20","0.032","300","0.11924576491172001"
"698","0.0025","20","0.032","300","0.10802342763041875"
"689","0.0025","20","0.032","300","0.11003011800278975"
"700","0.0025","20","0.032","300","0.11105997187381626"
"701","0.0025","20","0.035","300","0.11099227012806259"
"703","0.0025","20","0.035","300","0.11065335453717604"
"702","0.0025","20","0.035","300","0.11230004921580095"
"696","0.0025","20","0.032","300","0.12211499276996515"
"706","0.0025","20","0.035","300","0.10129065306908089"
"704","0.0025","20","0.035","300","0.11087850831965598"
"705","0.0025","20","0.035","300","0.1113913693041488"
"707","0.0025","20","0.035","300","0.1030895509794447"
"711","0.0025","20","0.035","300","0.10751248010571648"
"709","0.0025","20","0.035","300","0.1071974141324266"
"712","0.0025","20","0.035","300","0.10028868004764582"
"713","0.0025","20","0.035","300","0.11286525698730236"
"710","0.0025","20","0.035","300","0.11214543272770343"
"692","0.0025","20","0.032","300","0.11287912186242706"
"715","0.0025","20","0.035","300","0.0986250000000001"
"716","0.0025","20","0.035","300","0.10474436097640527"
"717","0.0025","20","0.035","300","0.10398629010415013"
"719","0.0025","20","0.035","300","0.10598691170869483"
"720","0.0025","20","0.035","300","0.1022493749059098"
"721","0.0025","20","0.035","300","0.10037922022829324"
"708","0.0025","20","0.035","300","0.10562500000000016"
"722","0.0025","20","0.035","300","0.10236900120772843"
"725","0.0025","20","0.035","300","0.09822586091585161"
"714","0.0025","20","0.035","300","0.09952935533017607"
"724","0.0025","20","0.035","300","0.1092895291236979"
"723","0.0025","20","0.035","300","0.09695829799012938"
"728","0.0025","20","0.035","300","0.09941778752555491"
"729","0.0025","20","0.035","300","0.10908041982652668"
"730","0.0025","20","0.035","300","0.09961968207841558"
"732","0.0025","20","0.035","300","0.10015212231024526"
"726","0.0025","20","0.035","300","0.10961786084000165"
"727","0.0025","20","0.035","300","0.1071571093186033"
"733","0.0025","20","0.035","300","0.10025000000000013"
"718","0.0025","20","0.035","300","0.10576240282652541"
"735","0.0025","20","0.035","300","0.10525152908627056"
"736","0.0025","20","0.035","300","0.09800000000000014"
"737","0.0025","20","0.035","300","0.10637364194040566"
"738","0.0025","20","0.035","300","0.10339792696113789"
"740","0.0025","20","0.035","300","0.10599035488225524"
"739","0.0025","20","0.035","300","0.10590470244560793"
"731","0.0025","20","0.035","300","0.09766923254486037"
"743","0.0025","20","0.035","300","0.11211416244392318"
"744","0.0025","20","0.035","300","0.0969424448211226"
"741","0.0025","20","0.035","300","0.1060594131357552"
"742","0.0025","20","0.035","300","0.11241362736485175"
"734","0.0025","20","0.035","300","0.09803325384234902"
"747","0.0025","20","0.035","300","0.11132030505010704"
"745","0.0025","20","0.035","300","0.10672137604191179"
"750","0.0025","20","0.035","300","0.10552980344108058"
"746","0.0025","20","0.035","300","0.11052024843545578"
"749","0.0025","20","0.035","300","0.09951437999641657"
"748","0.0025","20","0.035","300","0.11640828580138549"
"752","0.0025","20","0.035","300","0.10729683948505893"
"753","0.0025","20","0.035","300","0.1082590988952413"
"751","0.0025","20","0.035","300","0.10051259662479513"
"754","0.0025","20","0.035","300","0.10854283850045762"
"756","0.0025","20","0.035","300","0.10192644752890612"
"755","0.0025","20","0.035","300","0.11063131460152635"
"757","0.0025","20","0.035","300","0.11501195559872412"
"759","0.0025","20","0.035","300","0.11180784993120034"
"763","0.0025","20","0.035","300","0.10087554691746874"
"764","0.0025","20","0.035","300","0.09585297551802671"
"758","0.0025","20","0.035","300","0.10862500000000017"
"762","0.0025","20","0.035","300","0.10370082818564466"
"760","0.0025","20","0.035","300","0.09675000000000014"
"761","0.0025","20","0.035","300","0.11215908945094892"
"765","0.0025","20","0.035","300","0.11606850682706363"
"769","0.0025","20","0.035","300","0.0980454297334478"
"766","0.0025","20","0.035","300","0.09876480384469491"
"767","0.0025","20","0.035","300","0.09992709041471298"
"770","0.0025","20","0.035","300","0.10467724880871083"
"768","0.0025","20","0.035","300","0.09760869773313136"
"772","0.0025","20","0.035","300","0.11296998363282762"
"771","0.0025","20","0.035","300","0.0995000000000003"
"774","0.0025","20","0.035","300","0.10861677625480708"
"776","0.0025","20","0.035","300","0.11162500000000017"
"773","0.0025","20","0.035","300","0.10134484846949096"
"775","0.0025","20","0.035","300","0.11412500000000023"
"778","0.0025","20","0.035","300","0.09971376256278783"
"781","0.0025","20","0.035","300","0.10724417275580593"
"783","0.0025","20","0.035","300","0.10091014812433212"
"779","0.0025","20","0.035","300","0.09595788574960064"
"784","0.0025","20","0.035","300","0.09435316824563297"
"786","0.0025","20","0.035","300","0.10444990168940707"
"777","0.0025","20","0.035","300","0.09763689108607314"
"782","0.0025","20","0.035","300","0.11412500000000017"
"785","0.0025","20","0.035","300","0.11284378462968489"
"780","0.0025","20","0.035","300","0.09932856647845607"
"789","0.0025","20","0.035","300","0.1128822352252857"
"787","0.0025","20","0.035","300","0.1049280944775638"
"790","0.0025","20","0.035","300","0.11150000000000013"
"791","0.0025","20","0.035","300","0.10706995797265909"
"792","0.0025","20","0.035","300","0.10471677443929546"
"793","0.0025","20","0.035","300","0.11331560519110492"
"794","0.0025","20","0.035","300","0.11254200445781415"
"797","0.0025","20","0.035","300","0.0962490629883044"
"799","0.0025","20","0.035","300","0.09772535139505142"
"796","0.0025","20","0.035","300","0.11292848420817958"
"801","0.0025","20","0.038","300","0.10258596062278277"
"800","0.0025","20","0.035","300","0.09587500000000015"
"803","0.0025","20","0.038","300","0.10156168639217966"
"802","0.0025","20","0.038","300","0.09798610351289486"
"795","0.0025","20","0.035","300","0.09926059071666272"
"798","0.0025","20","0.035","300","0.10125000000000024"
"804","0.0025","20","0.038","300","0.09263883116242384"
"806","0.0025","20","0.038","300","0.0903958001884998"
"805","0.0025","20","0.038","300","0.09344910859909977"
"788","0.0025","20","0.035","300","0.11237500000000016"
"807","0.0025","20","0.038","300","0.08745604696158836"
"809","0.0025","20","0.038","300","0.10441632968501155"
"808","0.0025","20","0.038","300","0.10613908121214932"
"811","0.0025","20","0.038","300","0.10733909354470639"
"812","0.0025","20","0.038","300","0.09944191241949077"
